date,state,daily,donations_new,donations_returning
2016-12-03,Malaysia,1093,355,738
2016-12-04,Malaysia,2628,551,2077
2016-12-05,Malaysia,927,257,670
2016-12-06,Malaysia,1130,295,835
2016-12-07,Malaysia,1772,654,1118
2016-12-08,Malaysia,1370,401,969
2016-12-09,Malaysia,808,197,611
2016-12-10,Malaysia,1154,417,737
2016-12-11,Malaysia,1382,366,1016
2016-12-12,Malaysia,506,163,343
2016-12-13,Malaysia,1040,339,701
2016-12-14,Malaysia,1316,416,900
2016-12-15,Malaysia,1341,439,902
2016-12-16,Malaysia,659,155,504
2016-12-17,Malaysia,2030,1125,905
2016-12-18,Malaysia,2392,557,1835
2016-12-19,Malaysia,1024,204,820
2016-12-20,Malaysia,1467,442,1025
2016-12-21,Malaysia,1246,406,840
2016-12-22,Malaysia,1345,425,920
2016-12-23,Malaysia,793,148,645
2016-12-24,Malaysia,884,242,642
2016-12-25,Malaysia,1539,429,1110
2016-12-26,Malaysia,715,153,562
2016-12-27,Malaysia,695,179,516
2016-12-28,Malaysia,831,231,600
2016-12-29,Malaysia,1243,432,811
2016-12-30,Malaysia,857,320,537
2016-12-31,Malaysia,901,220,681
2017-01-01,Malaysia,1307,284,1023
2017-01-02,Malaysia,1006,297,709
2017-01-03,Malaysia,638,90,548
2017-01-04,Malaysia,1071,316,755
2017-01-05,Malaysia,1151,305,846
2017-01-06,Malaysia,935,204,731
2017-01-07,Malaysia,1491,445,1046
2017-01-08,Malaysia,2908,592,2316
2017-01-09,Malaysia,1066,284,782
2017-01-10,Malaysia,1458,416,1042
2017-01-11,Malaysia,2116,722,1394
2017-01-12,Malaysia,1780,673,1107
2017-01-13,Malaysia,773,220,553
2017-01-14,Malaysia,1431,583,848
2017-01-15,Malaysia,2295,513,1782
2017-01-16,Malaysia,1037,288,749
2017-01-17,Malaysia,1579,482,1097
2017-01-18,Malaysia,2118,703,1415
2017-01-19,Malaysia,1765,565,1200
2017-01-20,Malaysia,1493,441,1052
2017-01-21,Malaysia,1678,650,1028
2017-01-22,Malaysia,2055,512,1543
2017-01-23,Malaysia,1091,362,729
2017-01-24,Malaysia,1645,530,1115
2017-01-25,Malaysia,2280,977,1303
2017-01-26,Malaysia,1502,456,1046
2017-01-27,Malaysia,973,400,573
2017-01-28,Malaysia,716,238,478
2017-01-29,Malaysia,815,268,547
2017-01-30,Malaysia,740,192,548
2017-01-31,Malaysia,836,201,635
2017-02-01,Malaysia,1242,331,911
2017-02-02,Malaysia,1217,460,757
2017-02-03,Malaysia,968,318,650
2017-02-04,Malaysia,1229,432,797
2017-02-05,Malaysia,1744,432,1312
2017-02-06,Malaysia,725,223,502
2017-02-07,Malaysia,1222,413,809
2017-02-08,Malaysia,1556,621,935
2017-02-09,Malaysia,3575,1315,2260
2017-02-10,Malaysia,1205,502,703
2017-02-11,Malaysia,1242,525,717
2017-02-12,Malaysia,2287,556,1731
2017-02-13,Malaysia,1062,386,676
2017-02-14,Malaysia,1887,682,1205
2017-02-15,Malaysia,1979,659,1320
2017-02-16,Malaysia,1612,693,919
2017-02-17,Malaysia,913,267,646
2017-02-18,Malaysia,1543,575,968
2017-02-19,Malaysia,2426,506,1920
2017-02-20,Malaysia,966,328,638
2017-02-21,Malaysia,1884,656,1228
2017-02-22,Malaysia,2265,670,1595
2017-02-23,Malaysia,1598,561,1037
2017-02-24,Malaysia,1002,247,755
2017-02-25,Malaysia,1715,518,1197
2017-02-26,Malaysia,2364,611,1753
2017-02-27,Malaysia,892,241,651
2017-02-28,Malaysia,1850,661,1189
2017-03-01,Malaysia,1798,625,1173
2017-03-02,Malaysia,1491,493,998
2017-03-03,Malaysia,861,302,559
2017-03-04,Malaysia,1477,468,1009
2017-03-05,Malaysia,2817,782,2035
2017-03-06,Malaysia,843,198,645
2017-03-07,Malaysia,1009,332,677
2017-03-08,Malaysia,1882,749,1133
2017-03-09,Malaysia,1355,507,848
2017-03-10,Malaysia,778,207,571
2017-03-11,Malaysia,1751,557,1194
2017-03-12,Malaysia,2797,675,2122
2017-03-13,Malaysia,1216,366,850
2017-03-14,Malaysia,1505,468,1037
2017-03-15,Malaysia,1576,549,1027
2017-03-16,Malaysia,1784,664,1120
2017-03-17,Malaysia,1078,346,732
2017-03-18,Malaysia,1408,442,966
2017-03-19,Malaysia,3079,757,2322
2017-03-20,Malaysia,1095,393,702
2017-03-21,Malaysia,1352,412,940
2017-03-22,Malaysia,2044,667,1377
2017-03-23,Malaysia,1524,517,1007
2017-03-24,Malaysia,979,221,758
2017-03-25,Malaysia,1665,574,1091
2017-03-26,Malaysia,2483,574,1909
2017-03-27,Malaysia,1264,400,864
2017-03-28,Malaysia,1776,496,1280
2017-03-29,Malaysia,2106,787,1319
2017-03-30,Malaysia,2015,721,1294
2017-03-31,Malaysia,838,228,610
2017-04-01,Malaysia,1492,421,1071
2017-04-02,Malaysia,1938,565,1373
2017-04-03,Malaysia,1008,300,708
2017-04-04,Malaysia,1400,371,1029
2017-04-05,Malaysia,1797,616,1181
2017-04-06,Malaysia,1782,673,1109
2017-04-07,Malaysia,954,292,662
2017-04-08,Malaysia,1538,560,978
2017-04-09,Malaysia,2184,480,1704
2017-04-10,Malaysia,881,302,579
2017-04-11,Malaysia,1742,547,1195
2017-04-12,Malaysia,1840,647,1193
2017-04-13,Malaysia,1373,401,972
2017-04-14,Malaysia,1002,268,734
2017-04-15,Malaysia,1545,490,1055
2017-04-16,Malaysia,2930,732,2198
2017-04-17,Malaysia,940,266,674
2017-04-18,Malaysia,1062,312,750
2017-04-19,Malaysia,1710,603,1107
2017-04-20,Malaysia,1817,675,1142
2017-04-21,Malaysia,891,237,654
2017-04-22,Malaysia,1708,565,1143
2017-04-23,Malaysia,2883,628,2255
2017-04-24,Malaysia,467,121,346
2017-04-25,Malaysia,1219,366,853
2017-04-26,Malaysia,1595,490,1105
2017-04-27,Malaysia,1409,408,1001
2017-04-28,Malaysia,968,210,758
2017-04-29,Malaysia,941,295,646
2017-04-30,Malaysia,1808,445,1363
2017-05-01,Malaysia,3353,648,2705
2017-05-02,Malaysia,1020,309,711
2017-05-03,Malaysia,1323,363,960
2017-05-04,Malaysia,1613,465,1148
2017-05-05,Malaysia,787,190,597
2017-05-06,Malaysia,1386,477,909
2017-05-07,Malaysia,2400,669,1731
2017-05-08,Malaysia,1277,413,864
2017-05-09,Malaysia,1889,551,1338
2017-05-10,Malaysia,2875,769,2106
2017-05-11,Malaysia,1587,504,1083
2017-05-12,Malaysia,814,258,556
2017-05-13,Malaysia,1563,534,1029
2017-05-14,Malaysia,2792,647,2145
2017-05-15,Malaysia,1285,363,922
2017-05-16,Malaysia,1524,406,1118
2017-05-17,Malaysia,1917,525,1392
2017-05-18,Malaysia,1868,471,1397
2017-05-19,Malaysia,1335,308,1027
2017-05-20,Malaysia,2418,750,1668
2017-05-21,Malaysia,3530,836,2694
2017-05-22,Malaysia,1267,357,910
2017-05-23,Malaysia,1736,494,1242
2017-05-24,Malaysia,1665,436,1229
2017-05-25,Malaysia,1694,486,1208
2017-05-26,Malaysia,1326,359,967
2017-05-27,Malaysia,284,74,210
2017-05-28,Malaysia,2108,466,1642
2017-05-29,Malaysia,497,84,413
2017-05-30,Malaysia,592,134,458
2017-05-31,Malaysia,585,121,464
2017-06-01,Malaysia,705,172,533
2017-06-02,Malaysia,686,165,521
2017-06-03,Malaysia,719,159,560
2017-06-04,Malaysia,1664,403,1261
2017-06-05,Malaysia,391,105,286
2017-06-06,Malaysia,802,201,601
2017-06-07,Malaysia,779,244,535
2017-06-08,Malaysia,904,314,590
2017-06-09,Malaysia,487,120,367
2017-06-10,Malaysia,914,290,624
2017-06-11,Malaysia,2311,483,1828
2017-06-12,Malaysia,531,182,349
2017-06-13,Malaysia,1017,418,599
2017-06-14,Malaysia,1178,567,611
2017-06-15,Malaysia,1182,506,676
2017-06-16,Malaysia,809,333,476
2017-06-17,Malaysia,1133,392,741
2017-06-18,Malaysia,3109,574,2535
2017-06-19,Malaysia,830,321,509
2017-06-20,Malaysia,1180,517,663
2017-06-21,Malaysia,880,325,555
2017-06-22,Malaysia,1007,339,668
2017-06-23,Malaysia,686,176,510
2017-06-24,Malaysia,917,291,626
2017-06-25,Malaysia,71,11,60
2017-06-26,Malaysia,24,7,17
2017-06-27,Malaysia,461,107,354
2017-06-28,Malaysia,798,188,610
2017-06-29,Malaysia,982,231,751
2017-06-30,Malaysia,849,184,665
2017-07-01,Malaysia,1376,375,1001
2017-07-02,Malaysia,2470,503,1967
2017-07-03,Malaysia,831,165,666
2017-07-04,Malaysia,1219,298,921
2017-07-05,Malaysia,1365,383,982
2017-07-06,Malaysia,1329,453,876
2017-07-07,Malaysia,765,202,563
2017-07-08,Malaysia,1613,520,1093
2017-07-09,Malaysia,2789,597,2192
2017-07-10,Malaysia,1103,312,791
2017-07-11,Malaysia,1430,460,970
2017-07-12,Malaysia,1612,659,953
2017-07-13,Malaysia,1621,497,1124
2017-07-14,Malaysia,1063,350,713
2017-07-15,Malaysia,1637,500,1137
2017-07-16,Malaysia,2411,559,1852
2017-07-17,Malaysia,896,226,670
2017-07-18,Malaysia,1495,529,966
2017-07-19,Malaysia,2107,817,1290
2017-07-20,Malaysia,1783,534,1249
2017-07-21,Malaysia,1004,333,671
2017-07-22,Malaysia,1603,487,1116
2017-07-23,Malaysia,3216,790,2426
2017-07-24,Malaysia,1026,290,736
2017-07-25,Malaysia,2099,742,1357
2017-07-26,Malaysia,1720,685,1035
2017-07-27,Malaysia,1975,713,1262
2017-07-28,Malaysia,1337,416,921
2017-07-29,Malaysia,1414,378,1036
2017-07-30,Malaysia,2437,573,1864
2017-07-31,Malaysia,746,253,493
2017-08-01,Malaysia,1354,500,854
2017-08-02,Malaysia,1776,635,1141
2017-08-03,Malaysia,1744,718,1026
2017-08-04,Malaysia,1081,251,830
2017-08-05,Malaysia,3141,841,2300
2017-08-06,Malaysia,3853,1032,2821
2017-08-07,Malaysia,959,319,640
2017-08-08,Malaysia,1380,428,952
2017-08-09,Malaysia,1694,640,1054
2017-08-10,Malaysia,1330,541,789
2017-08-11,Malaysia,583,191,392
2017-08-12,Malaysia,1329,470,859
2017-08-13,Malaysia,2434,571,1863
2017-08-14,Malaysia,1060,290,770
2017-08-15,Malaysia,1502,456,1046
2017-08-16,Malaysia,1467,659,808
2017-08-17,Malaysia,1400,472,928
2017-08-18,Malaysia,1317,451,866
2017-08-19,Malaysia,1356,483,873
2017-08-20,Malaysia,3194,703,2491
2017-08-21,Malaysia,1179,380,799
2017-08-22,Malaysia,1560,505,1055
2017-08-23,Malaysia,1630,623,1007
2017-08-24,Malaysia,1322,453,869
2017-08-25,Malaysia,914,229,685
2017-08-26,Malaysia,1492,501,991
2017-08-27,Malaysia,2351,560,1791
2017-08-28,Malaysia,914,252,662
2017-08-29,Malaysia,1130,306,824
2017-08-30,Malaysia,808,200,608
2017-08-31,Malaysia,1611,450,1161
2017-09-01,Malaysia,219,56,163
2017-09-02,Malaysia,787,226,561
2017-09-03,Malaysia,1540,313,1227
2017-09-04,Malaysia,335,93,242
2017-09-05,Malaysia,857,215,642
2017-09-06,Malaysia,1917,766,1151
2017-09-07,Malaysia,1375,450,925
2017-09-08,Malaysia,764,166,598
2017-09-09,Malaysia,1911,771,1140
2017-09-10,Malaysia,2529,608,1921
2017-09-11,Malaysia,922,187,735
2017-09-12,Malaysia,1524,533,991
2017-09-13,Malaysia,1851,625,1226
2017-09-14,Malaysia,1270,374,896
2017-09-15,Malaysia,856,278,578
2017-09-16,Malaysia,2256,735,1521
2017-09-17,Malaysia,2233,593,1640
2017-09-18,Malaysia,1110,284,826
2017-09-19,Malaysia,1343,433,910
2017-09-20,Malaysia,1561,544,1017
2017-09-21,Malaysia,1302,457,845
2017-09-22,Malaysia,662,189,473
2017-09-23,Malaysia,1248,411,837
2017-09-24,Malaysia,2253,506,1747
2017-09-25,Malaysia,1140,322,818
2017-09-26,Malaysia,1515,493,1022
2017-09-27,Malaysia,1744,697,1047
2017-09-28,Malaysia,1507,519,988
2017-09-29,Malaysia,1283,311,972
2017-09-30,Malaysia,1288,483,805
2017-10-01,Malaysia,1945,506,1439
2017-10-02,Malaysia,750,182,568
2017-10-03,Malaysia,1111,357,754
2017-10-04,Malaysia,1583,511,1072
2017-10-05,Malaysia,1125,336,789
2017-10-06,Malaysia,785,227,558
2017-10-07,Malaysia,1638,573,1065
2017-10-08,Malaysia,2272,544,1728
2017-10-09,Malaysia,1202,446,756
2017-10-10,Malaysia,1998,622,1376
2017-10-11,Malaysia,2042,799,1243
2017-10-12,Malaysia,1687,573,1114
2017-10-13,Malaysia,883,264,619
2017-10-14,Malaysia,1281,425,856
2017-10-15,Malaysia,2587,587,2000
2017-10-16,Malaysia,1035,261,774
2017-10-17,Malaysia,1122,262,860
2017-10-18,Malaysia,996,209,787
2017-10-19,Malaysia,1000,220,780
2017-10-20,Malaysia,868,196,672
2017-10-21,Malaysia,1495,441,1054
2017-10-22,Malaysia,2013,443,1570
2017-10-23,Malaysia,727,170,557
2017-10-24,Malaysia,1352,446,906
2017-10-25,Malaysia,1808,521,1287
2017-10-26,Malaysia,1695,502,1193
2017-10-27,Malaysia,1178,384,794
2017-10-28,Malaysia,1757,623,1134
2017-10-29,Malaysia,2617,624,1993
2017-10-30,Malaysia,601,162,439
2017-10-31,Malaysia,1109,283,826
2017-11-01,Malaysia,1467,479,988
2017-11-02,Malaysia,1403,425,978
2017-11-03,Malaysia,793,250,543
2017-11-04,Malaysia,1617,515,1102
2017-11-05,Malaysia,1962,419,1543
2017-11-06,Malaysia,751,185,566
2017-11-07,Malaysia,1164,321,843
2017-11-08,Malaysia,1561,376,1185
2017-11-09,Malaysia,1632,493,1139
2017-11-10,Malaysia,812,179,633
2017-11-11,Malaysia,2874,761,2113
2017-11-12,Malaysia,2106,437,1669
2017-11-13,Malaysia,814,172,642
2017-11-14,Malaysia,1597,459,1138
2017-11-15,Malaysia,1180,388,792
2017-11-16,Malaysia,1340,482,858
2017-11-17,Malaysia,1109,299,810
2017-11-18,Malaysia,1328,455,873
2017-11-19,Malaysia,2197,367,1830
2017-11-20,Malaysia,1001,279,722
2017-11-21,Malaysia,1456,548,908
2017-11-22,Malaysia,2153,801,1352
2017-11-23,Malaysia,1955,607,1348
2017-11-24,Malaysia,1097,326,771
2017-11-25,Malaysia,1275,415,860
2017-11-26,Malaysia,2461,557,1904
2017-11-27,Malaysia,1074,230,844
2017-11-28,Malaysia,1733,502,1231
2017-11-29,Malaysia,1592,479,1113
2017-11-30,Malaysia,1418,373,1045
2017-12-01,Malaysia,411,109,302
2017-12-02,Malaysia,1061,455,606
2017-12-03,Malaysia,2337,432,1905
2017-12-04,Malaysia,505,122,383
2017-12-05,Malaysia,1210,347,863
2017-12-06,Malaysia,1995,697,1298
2017-12-07,Malaysia,1581,603,978
2017-12-08,Malaysia,803,234,569
2017-12-09,Malaysia,1220,410,810
2017-12-10,Malaysia,2490,597,1893
2017-12-11,Malaysia,975,264,711
2017-12-12,Malaysia,1398,357,1041
2017-12-13,Malaysia,1785,583,1202
2017-12-14,Malaysia,1141,307,834
2017-12-15,Malaysia,917,228,689
2017-12-16,Malaysia,1564,637,927
2017-12-17,Malaysia,2872,582,2290
2017-12-18,Malaysia,1042,273,769
2017-12-19,Malaysia,1329,352,977
2017-12-20,Malaysia,1747,574,1173
2017-12-21,Malaysia,1303,478,825
2017-12-22,Malaysia,656,138,518
2017-12-23,Malaysia,1075,340,735
2017-12-24,Malaysia,1751,504,1247
2017-12-25,Malaysia,586,133,453
2017-12-26,Malaysia,762,173,589
2017-12-27,Malaysia,1018,279,739
2017-12-28,Malaysia,967,268,699
2017-12-29,Malaysia,711,120,591
2017-12-30,Malaysia,1145,303,842
2017-12-31,Malaysia,1419,265,1154
2018-01-01,Malaysia,1417,291,1126
2018-01-02,Malaysia,931,251,680
2018-01-03,Malaysia,1475,528,947
2018-01-04,Malaysia,1469,575,894
2018-01-05,Malaysia,819,128,691
2018-01-06,Malaysia,1271,339,932
2018-01-07,Malaysia,2730,698,2032
2018-01-08,Malaysia,733,221,512
2018-01-09,Malaysia,1058,324,734
2018-01-10,Malaysia,1671,595,1076
2018-01-11,Malaysia,1634,648,986
2018-01-12,Malaysia,883,243,640
2018-01-13,Malaysia,1535,545,990
2018-01-14,Malaysia,2333,481,1852
2018-01-15,Malaysia,1164,369,795
2018-01-16,Malaysia,1806,562,1244
2018-01-17,Malaysia,1918,578,1340
2018-01-18,Malaysia,2181,753,1428
2018-01-19,Malaysia,1376,433,943
2018-01-20,Malaysia,1458,436,1022
2018-01-21,Malaysia,2086,587,1499
2018-01-22,Malaysia,953,291,662
2018-01-23,Malaysia,1687,550,1137
2018-01-24,Malaysia,1859,774,1085
2018-01-25,Malaysia,1874,690,1184
2018-01-26,Malaysia,1388,418,970
2018-01-27,Malaysia,1569,605,964
2018-01-28,Malaysia,2522,590,1932
2018-01-29,Malaysia,821,235,586
2018-01-30,Malaysia,1619,457,1162
2018-01-31,Malaysia,3376,1034,2342
2018-02-01,Malaysia,1079,363,716
2018-02-02,Malaysia,670,154,516
2018-02-03,Malaysia,1633,703,930
2018-02-04,Malaysia,1830,520,1310
2018-02-05,Malaysia,815,223,592
2018-02-06,Malaysia,1942,725,1217
2018-02-07,Malaysia,2356,926,1430
2018-02-08,Malaysia,1941,655,1286
2018-02-09,Malaysia,846,189,657
2018-02-10,Malaysia,1648,553,1095
2018-02-11,Malaysia,2154,660,1494
2018-02-12,Malaysia,1115,400,715
2018-02-13,Malaysia,2039,749,1290
2018-02-14,Malaysia,1633,665,968
2018-02-15,Malaysia,1708,748,960
2018-02-16,Malaysia,394,114,280
2018-02-17,Malaysia,1010,330,680
2018-02-18,Malaysia,1442,453,989
2018-02-19,Malaysia,975,217,758
2018-02-20,Malaysia,1481,429,1052
2018-02-21,Malaysia,1864,584,1280
2018-02-22,Malaysia,2147,781,1366
2018-02-23,Malaysia,1040,299,741
2018-02-24,Malaysia,1801,638,1163
2018-02-25,Malaysia,2411,632,1779
2018-02-26,Malaysia,1191,338,853
2018-02-27,Malaysia,1386,359,1027
2018-02-28,Malaysia,2388,870,1518
2018-03-01,Malaysia,1017,274,743
2018-03-02,Malaysia,815,247,568
2018-03-03,Malaysia,1697,495,1202
2018-03-04,Malaysia,2463,550,1913
2018-03-05,Malaysia,736,147,589
2018-03-06,Malaysia,1937,698,1239
2018-03-07,Malaysia,1810,527,1283
2018-03-08,Malaysia,1860,734,1126
2018-03-09,Malaysia,896,230,666
2018-03-10,Malaysia,1704,537,1167
2018-03-11,Malaysia,3219,710,2509
2018-03-12,Malaysia,883,205,678
2018-03-13,Malaysia,1568,554,1014
2018-03-14,Malaysia,1826,544,1282
2018-03-15,Malaysia,1742,489,1253
2018-03-16,Malaysia,536,127,409
2018-03-17,Malaysia,1816,544,1272
2018-03-18,Malaysia,3124,745,2379
2018-03-19,Malaysia,1092,306,786
2018-03-20,Malaysia,1713,511,1202
2018-03-21,Malaysia,1723,500,1223
2018-03-22,Malaysia,1327,421,906
2018-03-23,Malaysia,837,211,626
2018-03-24,Malaysia,1386,397,989
2018-03-25,Malaysia,3258,730,2528
2018-03-26,Malaysia,1096,335,761
2018-03-27,Malaysia,1943,605,1338
2018-03-28,Malaysia,1839,607,1232
2018-03-29,Malaysia,1821,559,1262
2018-03-30,Malaysia,1556,500,1056
2018-03-31,Malaysia,1606,672,934
2018-04-01,Malaysia,1962,528,1434
2018-04-02,Malaysia,1024,316,708
2018-04-03,Malaysia,1505,392,1113
2018-04-04,Malaysia,1567,371,1196
2018-04-05,Malaysia,2047,642,1405
2018-04-06,Malaysia,826,218,608
2018-04-07,Malaysia,1849,533,1316
2018-04-08,Malaysia,1979,358,1621
2018-04-09,Malaysia,1139,378,761
2018-04-10,Malaysia,1879,637,1242
2018-04-11,Malaysia,1774,611,1163
2018-04-12,Malaysia,1789,577,1212
2018-04-13,Malaysia,779,181,598
2018-04-14,Malaysia,1453,448,1005
2018-04-15,Malaysia,2853,775,2078
2018-04-16,Malaysia,1123,226,897
2018-04-17,Malaysia,1641,546,1095
2018-04-18,Malaysia,1629,479,1150
2018-04-19,Malaysia,1655,500,1155
2018-04-20,Malaysia,1103,306,797
2018-04-21,Malaysia,1889,567,1322
2018-04-22,Malaysia,2569,653,1916
2018-04-23,Malaysia,1339,457,882
2018-04-24,Malaysia,1462,412,1050
2018-04-25,Malaysia,1617,476,1141
2018-04-26,Malaysia,1572,470,1102
2018-04-27,Malaysia,1048,274,774
2018-04-28,Malaysia,1225,365,860
2018-04-29,Malaysia,2586,701,1885
2018-04-30,Malaysia,821,187,634
2018-05-01,Malaysia,4193,783,3410
2018-05-02,Malaysia,1464,444,1020
2018-05-03,Malaysia,1815,623,1192
2018-05-04,Malaysia,1205,310,895
2018-05-05,Malaysia,1770,557,1213
2018-05-06,Malaysia,2578,580,1998
2018-05-07,Malaysia,1758,533,1225
2018-05-08,Malaysia,988,188,800
2018-05-09,Malaysia,50,5,45
2018-05-10,Malaysia,324,69,255
2018-05-11,Malaysia,1154,305,849
2018-05-12,Malaysia,2377,746,1631
2018-05-13,Malaysia,3446,800,2646
2018-05-14,Malaysia,1592,441,1151
2018-05-15,Malaysia,2485,768,1717
2018-05-16,Malaysia,2136,524,1612
2018-05-17,Malaysia,263,62,201
2018-05-18,Malaysia,543,94,449
2018-05-19,Malaysia,955,290,665
2018-05-20,Malaysia,2110,451,1659
2018-05-21,Malaysia,532,123,409
2018-05-22,Malaysia,755,235,520
2018-05-23,Malaysia,1075,382,693
2018-05-24,Malaysia,1317,482,835
2018-05-25,Malaysia,742,166,576
2018-05-26,Malaysia,1350,488,862
2018-05-27,Malaysia,2920,551,2369
2018-05-28,Malaysia,835,170,665
2018-05-29,Malaysia,3416,756,2660
2018-05-30,Malaysia,960,259,701
2018-05-31,Malaysia,804,246,558
2018-06-01,Malaysia,713,170,543
2018-06-02,Malaysia,1005,302,703
2018-06-03,Malaysia,3431,631,2800
2018-06-04,Malaysia,1063,459,604
2018-06-05,Malaysia,1048,349,699
2018-06-06,Malaysia,1182,453,729
2018-06-07,Malaysia,864,310,554
2018-06-08,Malaysia,1074,412,662
2018-06-09,Malaysia,886,236,650
2018-06-10,Malaysia,2394,428,1966
2018-06-11,Malaysia,869,241,628
2018-06-12,Malaysia,921,238,683
2018-06-13,Malaysia,901,239,662
2018-06-14,Malaysia,402,70,332
2018-06-15,Malaysia,0,0,0
2018-06-16,Malaysia,106,10,96
2018-06-17,Malaysia,1029,253,776
2018-06-18,Malaysia,737,132,605
2018-06-19,Malaysia,1075,219,856
2018-06-20,Malaysia,1120,216,904
2018-06-21,Malaysia,1143,312,831
2018-06-22,Malaysia,1229,270,959
2018-06-23,Malaysia,1680,507,1173
2018-06-24,Malaysia,2949,614,2335
2018-06-25,Malaysia,1045,255,790
2018-06-26,Malaysia,1531,381,1150
2018-06-27,Malaysia,1832,596,1236
2018-06-28,Malaysia,1776,513,1263
2018-06-29,Malaysia,1119,331,788
2018-06-30,Malaysia,1728,643,1085
2018-07-01,Malaysia,2802,769,2033
2018-07-02,Malaysia,930,242,688
2018-07-03,Malaysia,1308,407,901
2018-07-04,Malaysia,1787,654,1133
2018-07-05,Malaysia,1371,463,908
2018-07-06,Malaysia,899,266,633
2018-07-07,Malaysia,1468,348,1120
2018-07-08,Malaysia,2741,631,2110
2018-07-09,Malaysia,1103,329,774
2018-07-10,Malaysia,1744,613,1131
2018-07-11,Malaysia,2189,838,1351
2018-07-12,Malaysia,1990,679,1311
2018-07-13,Malaysia,1141,348,793
2018-07-14,Malaysia,1892,581,1311
2018-07-15,Malaysia,3875,868,3007
2018-07-16,Malaysia,1041,340,701
2018-07-17,Malaysia,1435,415,1020
2018-07-18,Malaysia,2014,729,1285
2018-07-19,Malaysia,1937,640,1297
2018-07-20,Malaysia,1237,301,936
2018-07-21,Malaysia,1473,455,1018
2018-07-22,Malaysia,2524,559,1965
2018-07-23,Malaysia,1348,322,1026
2018-07-24,Malaysia,1608,470,1138
2018-07-25,Malaysia,2184,827,1357
2018-07-26,Malaysia,1835,680,1155
2018-07-27,Malaysia,1036,281,755
2018-07-28,Malaysia,1620,465,1155
2018-07-29,Malaysia,3043,735,2308
2018-07-30,Malaysia,1106,386,720
2018-07-31,Malaysia,1761,675,1086
2018-08-01,Malaysia,1665,668,997
2018-08-02,Malaysia,1630,579,1051
2018-08-03,Malaysia,741,196,545
2018-08-04,Malaysia,1443,431,1012
2018-08-05,Malaysia,2263,562,1701
2018-08-06,Malaysia,1553,567,986
2018-08-07,Malaysia,1758,610,1148
2018-08-08,Malaysia,2288,804,1484
2018-08-09,Malaysia,1782,848,934
2018-08-10,Malaysia,1140,551,589
2018-08-11,Malaysia,2441,767,1674
2018-08-12,Malaysia,3298,792,2506
2018-08-13,Malaysia,1262,482,780
2018-08-14,Malaysia,1562,509,1053
2018-08-15,Malaysia,2149,871,1278
2018-08-16,Malaysia,1680,582,1098
2018-08-17,Malaysia,1305,409,896
2018-08-18,Malaysia,3689,1018,2671
2018-08-19,Malaysia,4283,1169,3114
2018-08-20,Malaysia,939,247,692
2018-08-21,Malaysia,753,169,584
2018-08-22,Malaysia,100,14,86
2018-08-23,Malaysia,494,104,390
2018-08-24,Malaysia,751,186,565
2018-08-25,Malaysia,1454,397,1057
2018-08-26,Malaysia,2330,537,1793
2018-08-27,Malaysia,971,299,672
2018-08-28,Malaysia,1352,436,916
2018-08-29,Malaysia,1671,694,977
2018-08-30,Malaysia,1015,289,726
2018-08-31,Malaysia,2252,568,1684
2018-09-01,Malaysia,1124,281,843
2018-09-02,Malaysia,2272,582,1690
2018-09-03,Malaysia,753,212,541
2018-09-04,Malaysia,1449,423,1026
2018-09-05,Malaysia,1623,574,1049
2018-09-06,Malaysia,1457,389,1068
2018-09-07,Malaysia,829,197,632
2018-09-08,Malaysia,1550,510,1040
2018-09-09,Malaysia,2211,563,1648
2018-09-10,Malaysia,762,148,614
2018-09-11,Malaysia,690,215,475
2018-09-12,Malaysia,1069,356,713
2018-09-13,Malaysia,1685,608,1077
2018-09-14,Malaysia,1057,338,719
2018-09-15,Malaysia,1080,363,717
2018-09-16,Malaysia,2648,646,2002
2018-09-17,Malaysia,959,246,713
